user_id:ID(user),name,review_count,useful,nb_friends,fans,friends
E5id8h-dLKfntuSzKdfEPA,Gina,24,13,0,0,[]
5VDrdJt9LfXiSTsd6CqQAQ,Sonia,32,46,5,2,"['kqhR7c4ZhWhnkhXNHlt6tA', 'amdTDdz6-fEj389bIAf4Tw', 'uvEIDVQx3gctkUTBarAEng', 'PFpBu7zM4aSDjo60i72Kaw', '_MBh3Yq_nr3hxUHD6Qlqhg']"
JdiRipS5YYCB_wczncUL7w,Paul,23,15,1,1,['_Qpo_P18tibwhEt0VFFT8w']
8iq8vBSUkJy7zLEFfNr3LA,Gina,140,200,2,8,"['_Cfqv9phXzwckOS79Vbk6A', '47K1MpOBhigOvjuBcDbm7Q']"
O2HcMSp6yAfwzY7A83ih2w,Kate,30,67,1,2,['QuY8ukEj20aM4wd7Ie0nSQ']
MPjpQi7T2lbSv-Jku3uYow,Abraheme,35,43,0,0,[]
pDdUCa3x7jv6osBK3v9c4g,Alison,20,32,0,0,[]
WDRfsqn-ySuaj5in93GjdA,Flora,34,111,0,1,[]
je2uJ19xbeLYKwO3o_U72g,Stephen,22,24,0,1,[]
Dv_3cP5-SOSsda6nzV8SiA,Justin,3,0,5,1,"['cgGaxre-gt75GLZ1jwKVQA', '29iHfQysJu-a324U0uV8yw', '6VJC9O61cvf9nrHBls0yLA', 'ZQppwfkYyKHZPVqYC1LOUg', 'Zuo-5hq6Dzlw4sVbUSinRQ']"
Reii9j_kYDqHh9VF2lT0sA,Andrew,8,8,1,1,['QOHLuv8VI1rueyqPQXy_Qg']
acC4Dl3upkZPb9e-uFTh6w,Hari,22,27,0,1,[]
Im1iG84Uq76iyoUyhrqH0g,dave,84,38,0,2,[]
1EwRNEjFi7A9RnNKXvOCfA,Claudia,1,0,0,0,[]
XKc4A1TUm8ZySuBpvKgwdw,Sam,38,59,0,1,[]
nYRPpErv8ktdNJqH3-V7ew,Dan,28,9,0,1,[]
RRIazpzMqXg0U_Dd7fW6nQ,Young,129,88,0,2,[]
bBH43V9UWCZwp_dXPrGiJg,Matt,19,32,1,1,['V_f1Ugnbmp1lIo4FcNc-lw']
oU2DZigRElUcXVKHvKJYKQ,Leigh,5,6,0,0,[]
2b6dUxqWaExxIgyUM8F1rg,Phillip,1,0,1,0,['sEytdm1Y-x3ObRKjJtkNng']
NOt0sne4avkxieEJ5S7lWA,Jackie,66,41,0,0,[]
AkKEUXEpEzHfXjawEkHxVA,Josh,2,1,7,0,"['ziBl9kjb_RVUMiwB7Z75gg', 'hd4DBXp2ChdtxxQgPFfVgg', 'fIO_qQUNL-D_mbc3mBNG2g', 'uFSOHJk01QQp26uJB7CmWg', 'lHWT6Wv6B-GKvijrqn3zYQ', 'L7CdxAtWiM2OCVcPzeV6JQ', 'uBS3lR8JMKdfCZ3L2AvVFA']"
avkrilOALq-rAfYyhr9ldw,Mrs,58,14,0,1,[]
XcVRquMqbM3B6KWTIDLcOw,Randy,20,22,0,0,[]
kQpOQDGWfYrz8VV5kf9Omg,Jon,7,4,3,1,"['s-xVBnGjW1U4iqbTJRSu7Q', 'AvGJVv7Z3a0q1MJT1Ykd0w', 'NNgQ8fV5ARQgHw-Ob7l50A']"
5mC79zMcrj1kM6GNK0iIvg,T Jeremy,1,3,2,0,"['JNtnjj32Y8QfkEDbVEfF6Q', 'tuwAV7HKAOoInrfYC-yuhA']"
yYTZsqE8379R9Xn8_5879A,Vince,2,2,15,0,"['mkndDWnn5gtqZSkvudBGew', '0xkCsTqSnY_JJqyK_qAWjw', '8asuqYO_uPhj7E73ZQTZ2w', 'ACsrKd6dUzp5Y7vkF3nYAQ', '76Ahyer_34NQvnwy2mEYgg', 'p4y1TfB9DvEW0BqQ6Leytw', 'DcqGGJxjWTZo0nhmaFocyQ', 'eUrjTXJLCZzVUMFjg0sgXw', 'ehZ78NiepGaiLGd7f-rbvg', 'rDHiQuxwrjr1GUu6dKU6Aw', 'UDxHerQ-bSF7BHAz2KihFw', '-dnqpdWy3hTUmDb21cddRQ', '0cAJ9w27vlRM8M1CpY1Gjw', 'gNL53ZcKfSaLI-oB9CUU0w', 'RD3lAxdjQfrMCiG0d4frCA']"
mU8XsUe8XOn7y4dFhYdSkA,Andre,56,46,1,4,['U9qA7FQlZOgAYLRf35eNcg']
-DZRq9xo59Tlh6XPnZJymg,Erika,8,16,6,0,"['0o35c6XG97rjyUtCcgrN0g', 'V_f1Ugnbmp1lIo4FcNc-lw', 'j2xSAeEdS2a7IcZIRvAt1g', 'gbb790z-tD0LLZ3eP5HHOg', 'EdHLoZf007yayX0FKqtA3w', '62AdfWitEK84j0HIoWN2rw']"
SeAk8JUwQk15FOVT1AECQA,Justin,48,23,0,1,[]
VDVo-LRLXG2OPWr2AF47ng,Julia,76,108,0,0,[]
Cxf8Nk5aXQACARG3UVV7ZA,Kevin,2,5,2,0,"['pFjsPYUZEGB-6amo6fnAsg', 'CucV50RlR_0lpS8PQBy6ww']"
Ou6dA4eOPphqaD6jxY74lQ,Anthony,1,2,3,0,"['fpo_TN2HnlB1dceNP_fhMA', 'xHoqBSEuSwRdN15BBtWAzw', 'bvNOulZrly9Rfqwdhbu5kw']"
kCuvmB0gqvvNVb2Aov601g,Mark,45,100,0,2,[]
cG4KPs06kEVdrqtmVeB0pQ,John,25,36,0,0,[]
qBfs_9S0H7fZJyj-ue9_VQ,Edward,155,104,0,5,[]
qND2pL34U5NKNpUKlX3ABg,Gina,4,7,0,0,[]
eBB7Qoc3Yj-gwBAGP3jWig,Nick,41,24,0,1,[]
RDYkIAehQ93uMugmHGPKAg,Sara,5,4,0,0,[]
qPJTUPlShoMW0NkQ4ON5MQ,Regine,16,6,0,1,[]
RWScaQyXw89Fa6BaxOMkUA,Greg,25,17,1,0,['ermAvvAGswY4Awe3Ry_y7w']
4XTVkHiLgfcKpgfmSWrPrQ,Buddy,1,2,2,0,"['lGG3TS9D7Iu7bkAaddP5fA', 'dQ9NFekwN_F1Jh1GtaOj-w']"
3P24S-HJajMRlcujxGrfxQ,Olga,20,21,0,3,[]
0_rt3GGz93omNf4GDgSaJw,Brandon,1,3,1,1,['Q1hMFc9HKoOam-GDwTgXQA']
x7CBRTWPd9QVxNoSGTP2Tw,Yelpe,73,92,0,3,[]
_JmStiIqqG_CWc3PRPh1OQ,Andrew,265,328,2,33,"['FzemMECB9UV6UAPqg3P88Q', 'GHoG4X4FY8D8L563zzPX5w']"
rpdIC81TaMK_qeM7pidqcg,Monica,2,4,0,0,[]
XFNNZsYGa5E2C0bnmY8c_Q,Eric,2,2,1,0,['uLXU7qsssFNfzzYWqX7atA']
ayVNFZ7Uv2LbsfhTGpayUQ,Ann,9,27,1,0,['M67YKAcFxK7dlxKLEdtDag']
9dwFy8M0K_CvXjCef1GTVA,Marquis,1,0,0,0,[]
zNZ-FWOj0tOoX2zwFPdlGA,Harry,7,4,4,0,"['IwAV58y8EYBFV0_5bVorKg', 'ti1O0WjiVt_xyrn2HRI4tg', 'ZAcq0f1j1sj-7B-wpIob3g', '-uriS68QZvtn7K4ntujuTw']"
NYqb9lwei4OwKqgTTAFrGQ,Justin,14,3,0,0,[]
38AUv8lw8Wsvex3Mn7gQBg,Sarah,6,4,0,1,[]
u14S3f6mcQuk6zyfmFtGAA,Cassandra,50,93,0,3,[]
CZtMEa0z4z-buoUtUC3UwA,Gabriel,15,5,1,0,['Dg_5LQTVrsU1QtGiyRy5FA']
khJjuhGJ5HzcPMMTaCZX0A,Catherine,20,10,0,0,[]
Er5VnL5KKCkEhTz-NGriMg,JOANN,4,14,0,0,[]
n8MKzq0AGCliC_cdr3QsIA,Haven,44,27,0,1,[]
IOaKa_aLKmmisE2VPfd6HQ,Rich,35,26,0,2,[]
682-wyKHBwlltQA84ysUAQ,Jerbbi,14,2,1,0,['LSU4OOgrYRXCXuau7FWI3A']
3FTrGsfrATMOqR6jYnhJ8w,Rebecca,33,27,0,0,[]
FYzmUaf6jOgmNHl0EJpYfA,Chris,2,0,1,0,['a82FLFjMK4vVEQGbD-7neQ']
9C-KJOsxuUauCEj0tdbpjQ,Andrea,141,272,1,17,['tgeFUChlh7v8bZFVl2-hjQ']
hzZeQDvBCOIWBjXg45g1qw,Sharon,118,197,1,7,['PFpBu7zM4aSDjo60i72Kaw']
Hhazk8jnQXBvhnlLn3CwzQ,Tiffany,17,31,1,0,['1NbVSVTkeTfk_INB0xR3jw']
nONIl-HyUBsdHTIDA0Ypfw,James,9,4,0,0,[]
mmhV5-m4BGuiHWUpHOra5Q,Kevin,106,176,0,10,[]
3V-qEFzbxxTagwrmkuZrnQ,corey,9,4,3,1,"['wiIfZ8T2JdsRb8OKmdQj0Q', 'lhBgVXgB0I4tpE-YdD6OxA', 'KB25wVbL7Lk22tN72DR0ww']"
_Le55mkRdRzZRipu2eaSCQ,Andrew,137,153,0,7,[]
3dt8eOAt3eC5DUmTWLjxzA,Bob,23,45,0,12,[]
eCtvTuZMBbMibppSe--HoA,Nathan,1,0,0,1,[]
fokqNn2FyiMbWStjcX6NvA,Kristen,3,1,5,0,"['Y9XsqDUgk34p3zcfbcL5AQ', '872FORir4mzJpEM74EbXdw', 'SkKtCuKMpza4fwEzfyFlyQ', 'uheVyNPA4gthqC8lqbF3Lw', 'Gfpt2PppV0m7ISq3O9FkBA']"
NtTZX4qkg3M9dxNifLbrtw,Dessylee,1,0,2,0,"['mQWxvUt8-1fBSV8vFdOruw', 'RTQ9HEPfrUrtwSDtzY1cKg']"
hSe-zJpsddnGxptS8D61Dw,Arjun,45,66,0,0,[]
JgKaACO_Z6brSnq-Hnv1Zw,Ankit,21,6,2,1,"['imuec7oH0yK2mT_TThr69Q', 'wTJTxLV7i5YOWDJP8WLPcw']"
e7E2k5ELnXliJk5FNE41JA,Milton,126,357,30,40,"['KeJkFXzEamY3f7lNDnxefA', 'Eus5ji048KwmXXDSKKmxKg', '8gW6kuA4ao2iknQEEyUkkw', 'n8h6SGjnMd90D7AUsizdPw', '10cQOjA3q_wDVOumz7iwyQ', 'EiT_pSuIb08oRn4CfwfMJg', '4hG-8mFPjkuhUKUZc7Ud5w', 'wDHA3MnpcszeJ_g965GpqA', 'S59k68nwTwDLUXtTMlMlmQ', 'Oe4LLtN1tn46sDUM-BSX_A', 'iuP9yDHjwphU6ro7jPY0BA', 'FaiqMZed5jxAUI-_lhmYqg', 'GHoG4X4FY8D8L563zzPX5w', 'oVfnZ8K2HISGg40-CJ37GQ', 'cSNER_qF_bb1t7kN0kZ44Q', 'y1siHCLXIuQSGWkpFdihkQ', 'JzP98ahJzQEy9VZwq2JR-g', '2BHVz9wWG2WCJ7neA3cn4w', 'u8WIVYVQxiAFJWLdjJNkIQ', 'PRM7bfeCMBRPN3JOfdym6A', '0ymDiXSbvjyqA0VOWl4-KA', 'JcB4XA0zxlx6F4b4MUT0Hg', 'dGni31SIdODnpG2RHG8qDQ', 'bBd8sOgkhbaEeZHjczV8ZQ', 'PCLFneuAC0QNr_6aK4ntKQ', 'BYwH17KJcxkBAR0Ipe2Twg', '8J5IviWeu2Hc9ccvFGSYCA', 's19c8t_yAmFrby90LjDk8g', 'GcdYgbaF75vj7RO6EZhPOQ', 'Bb9519xc5RbTOzOGFQ5N_A']"
shYu6ivOsx3RJxBd8jiQyw,Ina,3,5,0,0,[]
CvLVZAgGGOqZdGliFZp9dA,Mark,1,2,0,0,[]
9PYfpFMgcBmu060nGuac4w,Brittany,14,16,1,0,['tFdR-5PxwWAMU5gVSyOttg']
tHdqWLtX6hJksD9ixxlnGw,Vanesa,173,440,1,21,['NgZvEeyb6fFkaAn3IIkDBg']
K-Dn_sA4coKh40BoqDDjjg,Cj,9,8,0,0,[]
Nx6IOe9eSEZxuHsPz368sA,Lauren,4,3,0,0,[]
103_RJsqvC3Eide3g9O7Lg,Felicia,3,1,0,0,[]
BziNxrMtK8f25HhUZDkDiA,Alexander,3,0,0,0,[]
w_YjIKOW8DYsLOllVey-Nw,Eddie,13,2,0,0,[]
QbU5LzVYAPqdrpw625oZUA,Patrick,6,13,4,0,"['pKLYOjYWsE22FlRXK4TISQ', 'nf3ddcA-dQ2Et7yid49n7w', 'RGWINvYfB1DrX77e8lebsg', '7kMfuFh7h8PYbcHrqSyqZg']"
QJdWWDS4DNcEbtpgGQKaFQ,Cory,17,18,0,0,[]
SNxSg-K0_kUfUlc6wmrQsA,Rick,5,5,1,1,['mfw64wflLKoHd0pCp0cwMw']
RlI7LfafuAF263hsGP0cbg,Natasha,1,0,0,0,[]
iC6EyUBauyJRDpo8bKE8oQ,Walter,1,2,1,0,['kpB2wgWs0iR623t7uams_g']
aw1PnmkBkM7Y1awGg4cuTg,Awella,1,0,4,0,"['Gu_i42c5nD8uSYxIJeFNOA', 'ndTE_hNcEdmnFRWkFHVk3w', 'b6_WdUeXF6_08gy_dq9oCg', 'TnGUCsWfYNNTNQLtXlZPqw']"
PsGTksjBOj7kmBSphpvJBg,John,2,8,7,0,"['Gdzu1NjwbEnMbqTGkvS-9Q', 'iidye-g0v-81I0SslrwOPg', 'xdD5l5Uh-3DEL6sd14SrXg', 'VM_qhPSMAVzTyc2LnXpJrQ', 'BbJqpf5-6HcXJsi8dW0RAA', 'Rvh8Uv922okaXN4RgC2MoA', 'fubCz-Wgiyg5suwVQVtlPQ']"
nX9Fm5PeAU6JQd1FuNeqsg,Bryan,12,1,0,0,[]
g-k9qcPiwvh2VZ_p81iVMA,Ron,2,1,1,0,['p4y1TfB9DvEW0BqQ6Leytw']
mcIUYojrfi3UCQtbTny4aw,Jake,4,1,3,0,"['viAMQeW36lyqjS5VpGkysA', 'Nob3OB8xAL-OPt5MhcQJQg', 'XoVUL2dSyc2aBUDD0N4qfA']"
iW-8iRD9xM5ClWcj6Tg7kw,Maya,27,18,0,0,[]
_ZqqksWDyrNcawRSIlnM5Q,Tom,6,0,0,0,[]
xqvRgnf3xmzR15_oD8ct8g,Nicole,10,1,0,0,[]
NIeivPl5kmYv8cFLOGi3-g,Tijen,10,10,0,0,[]
2bgQnCmnc6CTL8vXawcnBw,Sue,3,3,1,0,['zNNIX-WYhq_Xf6QpK4s6iw']
SaoMyHgx8pvG_jfwcRyi3g,Conor,2,5,5,0,"['0RLg21LD3KJyqT_QvUbpCg', 'hKQ5wRHmgpdu5_0hGpP_lg', 'gbXKfa6CSQjZP3W9yXTAOA', '-GIpzuyobID__zuVRqO6ng', 'jNZJwhR76A7gYwU5hw8sFA']"
lhO9OKCEglz5n028GVTZig,Steady,21,3,0,0,[]
jOeRUV1EoqxZeXCfsPdyEg,Caitlin,1,1,20,0,"['o-9_iS1uicDh2lu3sPMDXA', 'Fs627HP3woqsA46b53tPBw', 'V_f1Ugnbmp1lIo4FcNc-lw', 'LJ1mpU9jfwcMDZrUgwZaYg', 'uaQg4ye1EY1w3Dfzpc-BJw', 'UXLqTdBeQK1F0eRWDfc5oA', 'HSjFf-f2-KAtQ3fEgD2Ihw', 'tzxjvBZCbqiqDRdQF8w_rQ', 'PQK80fmaSakrHSvqVNeQeg', 'SzOCjBqz7_1GWb8gcKKHgg', 'mIgx_Jm2axIW_vfYvaPY6A', 'v0POZM2U_Ls3Q4L11t8LTw', 'CHohuSHagad3L2goldBQNg', 'iQzEMC84mwIfBJNoBub1Yg', 'uwtXxz62K8qAg-yoXSFrsg', 'JnbnB_2obXOr41TxJ0qZmQ', 'OSH7zWJWnEC7KbBsKrGx4g', '8Y-y_44b0cJz3GAwOixT1Q', '9xDOquEskrcoo_K-AkaQrg', 'itrzK7Szjw6v0eyVmwENFQ']"
P5HoAhYkLIufSGpgB5gohA,Shaunna,1,2,5,0,"['V_f1Ugnbmp1lIo4FcNc-lw', 'VKeSxeceUiZVlizvk75Xww', 'nFiN36P4u0ATwS3ykHSFFg', 'qx8ptjNQUHF8GN7w6TrOBA', 'HF39y_k0UBLRkWcEbxu_QQ']"
56hRfL-Uo6RA0iMzyTO_nQ,Andrew,26,18,0,1,[]
nhlRMo6to1Lq_-xWatd-7A,Denise,16,17,0,1,[]
yQbTNBQgUwr915H5c3uwTg,Stephanie,13,9,0,2,[]
ogq5WxPdeieM0T7A8z2HWA,Joey,4,3,8,1,"['e5nHJ_AxpzTfK8RovDFLZQ', '-uj_HPhMM-1c-8gwFTvUvQ', 'W1hioVEFRvhAv6RrHDRWeQ', '_rTTfVfvvKUInhvcRVxdGw', 'Y87k6hlbyPCe8T-mQqWrlA', 'AuRxAaHg2stLju2k-2Ik1A', '9KgwqR7hCJmbZW25Ki2RZA', 'exXe8ZYKuV7isymwLu_3hw']"
HF39y_k0UBLRkWcEbxu_QQ,Alexandra,4,7,31,0,"['-5KBho-rAgjKkBRt15OndA', 'IUYF15pqSYMXJJGKIqD1tA', 'VuOMtDgeVbXC1D8_Rif1yg', 'SruccJ9YE2lzkaujYPHwzQ', '3AaFIaXKzmhP-vY5z8ub4A', '0VokFjHmsJWM4rXnuIKMag', 'MQgQbx4oPutW0hRcBd5EpA', 'SjbHLxRumkgpTsso3wpCJA', 'PCHBz8fJ4VWQl2dzQrH3cA', 'Zuo-5hq6Dzlw4sVbUSinRQ', 'X2lXRtdx-6ak0kl3BUH0Tw', '2REGifqKoE1sPiK9W8MJ-A', 'uSMcgGQziz-yXYc0qHBaGg', '0G_iLU-PedZqoIL931cTSw', 'P5HoAhYkLIufSGpgB5gohA', 'V_f1Ugnbmp1lIo4FcNc-lw', 'CrDHe-iZEu8DIkSQVbSeKA', 'KowCbn-C3ncAKXK54KZSGQ', 'qx8ptjNQUHF8GN7w6TrOBA', '6KQM653NvNJnizNBy6H0Ng', 'VKeSxeceUiZVlizvk75Xww', 'gbb790z-tD0LLZ3eP5HHOg', '_WcbTGAB5HInYlqI-fXH7g', 'wlyqPTGQtKns3l2XpzhO0Q', 'HSjFf-f2-KAtQ3fEgD2Ihw', 'z-6Uwg_c2jZgwRMLlDpKyw', 'HQwOjVe11nPy-Q-q-20V-Q', 'QF9Fnp071uLG9nDBTnZ87g', 'at9tP1qXiQrpTPibBw66fg', 'uBzpwnYtgdtNeErqkA9ljA', '7puND3ZHEKBSVxPQ2HNwZw']"
wgtY8ZNApRKm3ckyZto-uA,Tom,14,10,0,0,[]
8O2edKEfQzPCD8r7B7LSzw,Ryan,1,0,4,0,"['ioRpJo8_5dH5BtbNOG3nMg', 'gt05XwIDQcspOU0St4W7lw', '71mTKIEXm7W4uN7TohJIJQ', 'wEas0jMN_OAcz8ltIGg2Cw']"
_GX0dMS_5sJoaKmDfY8SwA,Hanan,112,43,2,4,"['jtkXg-OITT1Wvq0jCpLudA', 'cX20ORuwn6zhU64t33ggvA']"
NO8BL-vETnNmIKZRZhtFdQ,Karlie,7,1,2,1,"['AQNojQfYRPkPBqljbwy2kw', 'LoB524K2r9E4d0L_r7W-Wg']"
p5-Am25Zh3qCViOzfpSvmQ,Alli,56,7,0,0,[]
D5yDw3UUgolrpCp5ijP00w,Kelsey,1,0,1,0,['MvVIGeQ_zCgYLV3MiPwxfA']
AQLKfhetHwq4t6lh0LSc3g,Paul,18,16,1,0,['ZumrOpo4GUUJCkAWufDycA']
jG58Ap3vvPFgEe4e-_Mj6w,Jenna,101,139,3,29,"['D-EKxJMdoUq2Q4yoiRz3nQ', 'Of7Quy0WcdFBrsbvGMDLqQ', 'XNcXFYK-QEKrKOuf8fQ5ug']"
kdCSaUxvEiBorvcg-j3SvQ,Lexie,10,2,6,0,"['Euf_32Tzadp0KR-IUh_-Ng', 'u-g21x15kZKMutZdUZfoMQ', 'RR2RIpU3YhkSENifCC0G7Q', 'PaQ4TwdCLg4CWDd0DJIIeQ', 'h3qfCJd0veVjW7LieMwwyg', 'PD78GaGIYAbzac7wIYHu5A']"
UI_nmLPKKyI_klTM_YuOKw,Thomas,42,30,1,2,['Hi94jB9-k2k6qJlgmJiS8g']
tRsqhChyRS5eqUoys40V0g,Tara,1,3,8,1,"['Io3n7rGoF9NzF3ZB6dxLug', 'AOAQtR1EAGUpBFZLgReE8A', 'OSH7zWJWnEC7KbBsKrGx4g', 'V_f1Ugnbmp1lIo4FcNc-lw', '6KQM653NvNJnizNBy6H0Ng', 'QF9Fnp071uLG9nDBTnZ87g', '0H91JkjnSEXlNCIRvrZxKQ', 'zCjOINtngu1rCr2D_Dye5w']"
-BQdtnR6VsgapkXV6NNJcg,Gavriella,10,9,0,0,[]
XLN-jRhIYfNcw-GIWEnbJQ,Henry,6,2,1,0,['uKqkquINCbM-j2ZgvAfYsA']
H5OkoP-HyTO8YfPQM16KIQ,Rachel,30,12,0,0,[]
1j6aCzX9fqwwjcpnziMVUA,Sammy,6,1,0,0,[]
oH63Pg6i3d7j3vjz7jju3A,Lauren,81,97,2,3,"['tgeFUChlh7v8bZFVl2-hjQ', 'S6fWv-rPIbZudHNEuc9Mqw']"
iHIlHXBJqKyR4T88hy2iFA,Atilla,14,9,0,0,[]
5CHF_ur1nx0MWZDMlsqU1Q,Aiden,10,58,0,0,[]
SgI90FtObDesS2_aO6YhUA,Bjorn,37,24,0,0,[]
dpiP2Y-AFRwAoVCqIAEi4w,Carlo,1,0,4,0,"['3h8aIQ1GKYjF4fEDMar2hA', '632jJBmoiwwxZtLkgrtHDA', 'cOK3PHt4xGUtEynS5ITqOQ', 'oMzr5iVbHWSCEhCN6IqevA']"
uheVyNPA4gthqC8lqbF3Lw,Molly,13,2,7,0,"['Y9XsqDUgk34p3zcfbcL5AQ', 'dwfwsmsDubAa2paTmhoXQA', 'xM631oRaC4OkTTXyWKL91w', '872FORir4mzJpEM74EbXdw', 'zqX7cyQoHdfaXydTDRfrFg', 'fokqNn2FyiMbWStjcX6NvA', 'x6m_-1kt5TNRdz02bUeGoA']"
smPice-6_Y6-LvG-bpePbg,Kici,229,493,4,45,"['47K1MpOBhigOvjuBcDbm7Q', 'At-H584Mk4apRe2-Z0W7qA', 'ET_Y-OeNxvSyTJAxJfE90g', 'ZrCO1lMnWot9Nw4kR-LeHw']"
bgm34LLoKqYEIZD4hlJq0Q,Husna,7,1,0,0,[]
vdAydzFP0zZRLyt078zkdw,Jayse,3,1,2,0,"['VSmI4fjPhGp4hddJc9WRlg', '82kPFKs9QNcsrXz7zm-llQ']"
GBQ4DriOGoWIuqpJeY2XRA,Heather,5,0,0,0,[]
vXkpCrfeplnNcJs68PCcjQ,Kate,79,51,0,3,[]
bCNitwhhLgpog4NDbnasMA,Gena,5,9,4,0,"['qompH4k0CRWI4DeWA8zh6w', '_01JsTD9N7syNMThio-nCw', 'ocfKquJjwomWCaJI6b9cVg', '__wlCbH-TMcw_IN0DPSvuw']"
KafhuFz73mHqxKloA0olTw,Dave,7,4,0,0,[]
1oIY3WxGN8IPjs3NGC708A,Samuel,43,28,0,6,[]
zbfpdjVgdFx893fXt05pTA,Michael,28,10,0,1,[]
oOSQnazKtC8Y1X0EporUDg,W,9,5,7,0,"['0Eh2g26OcjDnWav_bekOlA', '0LoYGF8xHNlo7D-C01DmlQ', 'iHuoeM4v-lHLHI8wQaVwlw', 'FCwgdyyK4Z_RLuN2P0zAeg', 'K5e8CwFIYUnvNz1aYg4xFA', 'YjSeThElorWkZRYy21JBfA', 'ZVq8N_1BgqGJcj-_IcRifw']"
1ZpL3GFQqBB8XEoqfzkzpg,Cody,2,1,14,0,"['y9FEmGi1Pl_Fp47ft6-feQ', 'TWMaPupELLAe06bhfT5bhg', 'IyJbTfAuG5-XGEKB-7HNKw', '2ZGFi-icgPFFReGAkM5WVw', 'f_y2ELQi8zJjS9IXZcs8Gg', '8yrY1lci1zHpytzP70HMvQ', 'AXFPqqeOSNxjuZAz5v-8uw', 'nyBlLaZIBhLFo7-jj5UjFg', 'qGrjrw2jrWon-lst9Rb5IA', '9cZT9og_wMWf7DZdpMaMQw', 'paSXVNq1DPVLt25XWuZNnw', 'hd4DBXp2ChdtxxQgPFfVgg', 'qVrBO1OZjA4vvkXFNfYtwA', 'xM631oRaC4OkTTXyWKL91w']"
ua_27hZaw-esDyDWHqsewA,Scarlett,2,0,3,0,"['CBQNhLohQdGklas6aNt5qg', 'aZeM-wZzDSL2x08s-2zRuQ', 'mPEuwA_5nWHnwBh85iSTeQ']"
jNZJwhR76A7gYwU5hw8sFA,Ally,5,0,6,0,"['yPxfzFcfwxdPzYxfbAcphw', '4A8rdj5pZSEMlfduchIFiw', 'SaoMyHgx8pvG_jfwcRyi3g', 's_GpNR-As8Dql3FkrXXeBA', '0LoYGF8xHNlo7D-C01DmlQ', 'qJ4-aBYVDV1r5Wzhvldn_g']"
tASHKFHVTwaZjL-E1ZtI_Q,Jennifer,24,17,0,9,[]
eL2uEoTsJ_Nol7w21Jzd1w,Paula,9,9,0,0,[]
s182U-24qOw_9FzfpT6MHw,Edgar,17,18,0,1,[]
YhKRKqZyhpE-jTWP958PaQ,Sai,1,0,0,0,[]
p_T8yMJesDbO08NiguAXnA,Jeffrey,5,1,0,0,[]
-yzFHN4yuHD8RmwGtUKMhg,Cassie,7,1,0,0,[]
VBPqFwYetEwvzrcNuHU2Xg,Adam,110,64,1,4,['JaGMcD5MD4tCfblBfRZBuA']
wAfJRhKidvRlvcxKFcYV3g,Sonia,3,3,2,0,"['H6Xe2O0GICSJfF6URUw9ZQ', '1Kg8fsuKxhxy2twLJPpHVQ']"
jGFSwuCMR3WbdEWAsjeuDQ,Isaac,1,1,2,0,"['vVe2sI-hA1naY71NCoyRiQ', 'uV7zlAc93MEA_7ZtdiM1dw']"
bvNOulZrly9Rfqwdhbu5kw,Mike,5,5,3,0,"['fpo_TN2HnlB1dceNP_fhMA', 'Ou6dA4eOPphqaD6jxY74lQ', 'xHoqBSEuSwRdN15BBtWAzw']"
H57RaBp1XNI5cdBl-VV6bA,Mario,1,0,0,0,[]
xUqTCJK26l8SFin_gT1e0A,Tiffany,2,6,6,1,"['aVQnEoBiWTuPOtrLxW1AAw', 'VGDq6JfWdGZ1ZV25v_1t6w', 'JImdyO8S7Rui_yDwS5d4Rw', 'cIVmIJD7nIiEcVGamfBoVw', '29HTKyS0Hq-yZRIuQPFvMQ', '-rcLphHj_TN4stDxBGQJxA']"
Ole2m4kxX83MO0mkm2E3bA,Anthony,78,70,0,0,[]
uQys-aRCBYgENtoJxr87SA,Melissa,6,3,0,0,[]
lHaLZwNeiT4FIMv7s_lt9g,Amber,1,0,3,0,"['NGGd_11d2RXR8wTurenLgg', 'BPEMSAQJteQseqnP59_WXQ', 'qUbn1eBy7xPpkH4H45r5qg']"
SaWIQBX-gGLfPmLUPCo3QQ,Heather,33,11,1,1,['POd51OpB5sCb-GXjPtJskA']
7BPOzsNX7Qm2YcjmWNTFMA,Beverly,2,0,2,1,"['PEtfDlTxCQ599zh1w46WCg', '70wuBrEixkVAwENSpZKuIg']"
QL6gQid9TSMoIkz1wd7wZg,Daisy,6,3,0,0,[]
RdSsuVeD4TOxOxCqMfWeMg,Huggie,16,17,0,1,[]
rWEQ5X1oUOa0iY2R2zj2dA,Bridgette,2,0,5,0,"['zxteTeDmYbqeplX2_edUfA', 'oR5az_eNCnfN7e49H3ONhg', 'sKL6v1L6tNbdb4AYWYG8fA', '97VTG2XgUq1O6ombDwgZvQ', 'vAUNC7c7IExuAPLKqLqFiw']"
vVYFsyTEfTN_sqwMFK-jig,Patricia,3,0,1,0,['1HXrYDiP89tq6AcBYd1KIw']
x1w-W1Fr4yOLyadrp4NusA,Yogi,40,24,8,0,"['MrsMZc4ym0xK5jxTdx5o6Q', 'O3jjXK_c7gkgDRNSYLUkqA', '16HPzC-Lv8XQ1839bRKdPA', 'kuAdEB4afOogm-NtIL9d5A', 'qhFSY-1WPvLJ7CPUGoszBg', 'PDYQNehy-vOHF-fMvDVvcQ', '5XVWm5fklaEcu3vSEceOdw', 'qQZBocq2FIGCSaCzIOQ3Kw']"
