business_id:ID(restaurant),name,address,city,stars,review_count,categories,RangePrice,Ambiences,Nb_Ambiences,Nb_categories
NsTtjA9ZuJVr6pHApkOXsw,Anthony's Coal Fired Pizza,5611 Concord Pike,Wilmington,3.5,158,"Restaurants, Pizza",2.0,"['classy', 'casual']",2,2
TB9Oi-HliFy7yycFFzvm9w,Taqueria Rojas,3616 Kirkwood Hwy,Wilmington,3.0,5,"Mexican, Restaurants",,[''],1,2
8aZFTAunMPJhv0Zz4jHWGw,Sweeneys Bakery And Ice Cream,2068 Naamans Road,Wilmington,3.5,22,"Food, Restaurants, Ice Cream & Frozen Yogurt, Bakeries",2.0,[''],1,4
OSjSbJEyIkey6tcTgL9y3Q,Happy Fortune Restaurant,1808 Marsh Rd,Wilmington,3.5,20,"Restaurants, Asian Fusion, Chinese",1.0,[],0,3
T7pfUqFPaxJWLquFePSLcw,Catherine Rooney's,1616 Delaware Ave,Wilmington,3.0,73,"Pubs, Bars, Irish Pub, Salad, American (Traditional), Nightlife, Irish, Restaurants",2.0,['casual'],1,8
Uz4ezmjEr2SawQL3zRcoZQ,Dom's N.Y. Style Pizzeria,"218 W Market St, Newport Plaza",Newport,4.0,83,"Food, Beer, Wine & Spirits, Sandwiches, Italian, Restaurants, Pizza",1.0,['casual'],1,7
K32hC2muzKilZkUs9RJhcw,Famous Rivera Grill,7313 Lancaster Pike,Hockessin,3.5,39,"Restaurants, Mexican",2.0,['casual'],1,2
pe4nl6zFDnoYx9ZaMOl-3w,Capriotti's Sandwich Shop,4522 Kirkwood Hwy,Wilmington,2.5,48,"Sandwiches, Restaurants, Delis",1.0,[],0,3
FrkGJp1WIxpFFT07Qbos5w,The Well Coffeehouse and Marketplace,6949 Lancaster Pike,Hockessin,4.5,44,"Fruits & Veggies, Barbeque, Soup, Coffee & Tea, Sandwiches, Food, Restaurants, Specialty Food",2.0,[],0,8
q2SSz2-nRYWeFG2EoUMuZQ,Santa Fe Mexican Grill - Wilmington,"2000 Pennsylvania Ave, Ste 105",Wilmington,4.0,33,"Restaurants, Tacos, Mexican, Latin American",2.0,[],0,4
ojmk4fKI4_8ZqRggwlxUpw,Leo & Jimmy's Delicatessen,728 N Market St,Wilmington,4.0,14,"Restaurants, Sandwiches, Delis",1.0,['divey'],1,3
ELX24jqeRWZbR-Dq6wrnLQ,Crafty Crab,429 S Walnut St,Wilmington,3.5,7,"Restaurants, Bars, Nightlife, Seafood",,[''],1,4
6tQrTyDTs5hWh5e4LlPLCg,McDonald's,101 New Rd,Wilmington,1.5,14,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food",1.0,[],0,5
tILA8ctsD_OZIcM2IfSyQA,Cafe SiTALY,1710 Naamans Rd,Wilmington,4.5,169,"Pizza, Sandwiches, Italian, Restaurants",2.0,['casual'],1,4
vRdQizZLDFVh7TA9koOq2Q,Union City Grille,805 N Union St,Wilmington,3.5,36,"Seafood, Restaurants, Steakhouses",2.0,[],0,3
ELgR35KIlpuTMeWi6tFP7g,Mikimotos Japanese Restaurant & Sushi Bar,1212 N Washington St,Wilmington,3.5,269,"Nightlife, Japanese, Sushi Bars, Restaurants, Bars",2.0,['trendy'],1,5
ifEkf8JxP3RCBeszcIGLww,Scalessa's,1836 N Lincoln St,Wilmington,5.0,176,"Restaurants, Italian",2.0,['casual'],1,2
VbzoVWEPSfzaIGBq4KlVwQ,Soybean Asian Grille,4702 Limestone Rd,Wilmington,4.5,167,"Thai, Restaurants, Chinese, Asian Fusion",2.0,"['classy', 'casual']",2,4
z9i9Tym7T64lMDg70Ii9hw,Stoney's British Pub,3007 Concord Pike,Wilmington,4.0,104,"Pubs, Bars, Restaurants, Nightlife, British",2.0,['casual'],1,5
QNoDyRjQTmt2Pt1K4xHW3Q,Wade's,807 W Newport Pike,Wilmington,4.5,5,"Delis, Restaurants",1.0,[''],1,2
96z5LhtPc2RQgNabJvrCJg,The Spare Rib,3031 New Castle Ave,New Castle,4.5,9,"American (Traditional), Restaurants, Barbeque",2.0,[''],1,3
kBt6_fX1pZzizIMXDtD7og,New York Bagel Cafe & Deli,1111 Churchmans Rd,Newark,2.5,9,"Breakfast & Brunch, Restaurants",1.0,[''],1,2
zLDQl0CEv3WNSHAB1g8xXg,Hibachi Japanese Steak House,216 Astro Shopping Ctr,Newark,2.5,35,"Japanese, Restaurants",2.0,[],0,2
gd15-d7r2joRjkcXywMWUw,LongHorn Steakhouse,4157 Concord Pike,Wilmington,3.5,10,"Barbeque, Restaurants, American (Traditional), Steakhouses",,[''],1,4
JvFDMS5yryf3lDwUPAb6OQ,Skyline Grill,3542 3 Little Bakers Blvd,Wilmington,2.0,7,"Restaurants, American (Traditional), Bars, Nightlife",2.0,[],0,4
Tr-8_aJ7VgywoRk3sMC4Ww,Ioannoni's Bullroasters,624 E Basin Rd,New Castle,4.5,182,"Restaurants, Delis, Sandwiches",2.0,['casual'],1,3
nXZS5W8-4VztBpjYIinpNw,No. 1 China Restaurant,1531 Maryland Ave,Wilmington,3.0,12,"Restaurants, Cantonese, Fast Food, Chinese, Szechuan",1.0,[],0,5
P_1mSczqlosmm4ahM8v6LQ,North Quarter Creole,837 N Union St,Wilmington,3.5,32,"American (New), Cajun/Creole, American (Traditional), Restaurants",2.0,[],0,4
SRg4QRR7xQrZ6cp9u8VX9g,Potstickers Asian Grill,1247 Churchmans Rd,Newark,3.5,220,"Asian Fusion, Sushi Bars, Restaurants, Japanese, Chinese",2.0,['classy'],1,5
r6MBlUIS8_U1JINh8HJZTw,Ciao Pizza & Pasta,3218 Kirkwood Hwy,Wilmington,3.5,23,"Restaurants, Pizza",1.0,[],0,2
yCgoR5GRjPXZXpdwHMUqTw,Burger King,2911 Philadelphia Pike,Claymont,1.5,18,"Restaurants, Fast Food, Burgers",1.0,[''],1,3
Ni1KrIwBlv489_4GTzXGEQ,Atami Grill & Sushi Express,833 N Market St,Wilmington,2.5,52,"Restaurants, Asian Fusion, Sushi Bars",1.0,[],0,3
nTIbCcAYMRrzUm29h0dk8Q,DiMeo's Pizza,831 N Market St,Wilmington,4.0,140,"Pizza, Restaurants, Pasta Shops, Sandwiches, Food, Specialty Food, Fast Food",2.0,['casual'],1,7
-M9uwwh6jHbzjHOm2N5fHg,The Legend Restaurant and Bakery,201 N Dupont Hwy,New Castle,4.0,38,"American (Traditional), Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Restaurants",2.0,[],0,5
bDFk_io_k-6To1ul3h3tuA,Dunkin',2706 Concord Pike,Wilmington,3.5,10,"Food, Bagels, Restaurants, Donuts, Coffee & Tea",1.0,[''],1,5
CZh7ag6mlr-4AMNkiEzHRg,Krispy Krunchy Chicken Pizza Grill,1504 Philadelphia Pike,Wilmington,4.0,5,"Middle Eastern, Restaurants, Chicken Shop, Chicken Wings, Burgers, Pizza",,[''],1,6
XIBoAKSB52c3BYXnbLpgaA,Oldbanks Bistro,1711 Delaware Ave,Wilmington,4.0,46,"Chicken Shop, American (New), Pizza, Restaurants, Fast Food, American (Traditional)",2.0,"['trendy', 'casual']",2,6
KMxOsLntxetLSVUIf-uG4w,Ed's Hot Dogs,138 Sunset Blvd,New Castle,5.0,8,"Restaurants, Hot Dogs",1.0,[],0,2
UK-v9kE16bUrifXmzfFxUw,KFC,4303 Kirkwood Hwy.,Wilmington,2.5,7,"Restaurants, Fast Food, Chicken Wings",1.0,[''],1,3
oCo71AEK7x-CGpzVg56wRA,Kennedy Fried Chicken,620 N Market St,Wilmington,3.5,9,"Seafood, Burgers, Restaurants, Chicken Wings, Fast Food",1.0,[],0,5
aQNDJ0WyuJZK-ZwkZqJq4g,Rays Market,307 North King St,Wilmington,3.0,5,"Burgers, Specialty Food, Mediterranean, Food, Restaurants, Breakfast & Brunch, Convenience Stores",1.0,[],0,7
z00F0RSAGimvSU9IrTevOw,McDonald's,3010 New Castle Ave,New Castle,1.0,5,"Burgers, Coffee & Tea, Fast Food, Restaurants, Food",1.0,[''],1,5
W0hyjefq4YWl-uV-Hye5Mw,Fat Rick's BBQ and Catering,"1401 Foulk Rd, Bldg 1413",Wilmington,4.0,9,"American (Traditional), Restaurants, Barbeque",,[''],1,3
MxfQ_HrOBrSPSVk24CAb9A,Jamba,5613 Concord Pike,Wilmington,3.0,24,"Food, Specialty Food, Acai Bowls, Health Markets, Juice Bars & Smoothies, Breakfast & Brunch, Sandwiches, Restaurants, Vegan",1.0,[''],1,9
h9tUG_bLdX30YAED9q0Fsg,Claymont Steak Shop,3526 Philadelphia Pike,Claymont,3.0,171,"Pizza, Restaurants, Cheesesteaks, Caterers, Event Planning & Services, Sandwiches",2.0,['casual'],1,6
aeZmTIjW5MbEARJC0Ch1rQ,El Salvadoreno,101 Kirkwood Sq,Wilmington,4.0,9,"Restaurants, Salvadoran, Latin American, Fast Food",,[''],1,4
V0ffRTuD2eZkUn6dyZAgRw,Arby's,3211 Kirkwood Hwy,Wilmington,3.0,12,"Fast Food, Restaurants, Sandwiches",1.0,[],0,3
FNDX_9BaClbnmJyZI0mndQ,Saladworks,4567 Kirkwood Hwy,Wilmington,2.5,10,"Vegetarian, Soup, Restaurants, American (Traditional), Salad",1.0,[''],1,5
YNWEM2NVocUl6d74yRvpug,Golden City Chinese Cuisine,"7288 Lancaster Pike, Ste 4B",Hockessin,3.5,12,"Chinese, Restaurants",1.0,[''],1,2
HmeKJIWJaJ7u8V9NhnZIEg,The Simple Greek,5604 Concord Pike,Wilmington,3.5,26,"Mediterranean, Greek, Restaurants",1.0,[''],1,3
bS6aPaOR0X6OH4eFeEeUfw,Krazy Kats Restaurant,Rr 100,Montchanin,4.0,58,"American (New), Restaurants",3.0,['classy'],1,2
MAQ3xsIxI9wbvilPYkvmVQ,Kampo Garden Chinese Food,117 Greenbank Rd,Wilmington,2.5,16,"Restaurants, Chinese",1.0,[''],1,2
_PlmFAlaUQHdQN6rli0gzA,Wawa,400 Wilson Rd,Wilmington,2.5,8,"Coffee & Tea, Sandwiches, Delis, Food, Restaurants",2.0,[],0,5
6X1uRuf4Ykdt0prs_xqz6w,Hong Kong Chinese Food Eat In & Take Out,38 Carpenter Plz,Wilmington,4.0,16,"Restaurants, Chinese",,[],0,2
f3qKagX8q2lnz1O6Ulck7w,PureBread Deli,4001 Kennett Pike,Wilmington,4.0,56,"Restaurants, Delis, Cafes",2.0,['casual'],1,3
7L6pFDZN7jR2KqrDuxy-ng,Hooters,136 Astro Shopping Ctr,Newark,3.5,6,"Restaurants, Chicken Wings, American (Traditional)",,[''],1,3
wu4zVzAeTIClugvU_X4meA,Bally's Chinese Restaurant,2116 N Market St,Wilmington,3.5,23,"Restaurants, Chinese",1.0,[],0,2
IrD6smDjZM-Rt7B-SJDp4g,China Wok,2922 North Market St,Wilmington,3.5,8,"Asian Fusion, Restaurants, Chinese",,[''],1,3
iR5MI7ch9z3AYiqxBVLJLw,Sullivan's Steakhouse,5525 Concord Pike,Wilmington,3.5,207,"Steakhouses, Restaurants",3.0,['classy'],1,2
9zOydjYJlIqsnJYtWDNP-A,Maiale,"2800 Lancaster Ave, Ste 3",Wilmington,5.0,21,"Meat Shops, Food, Restaurants, Sandwiches, Specialty Food, Soup",1.0,['casual'],1,6
iWFK7U-wBR-68X0VFrSkNA,Booth House Tavern,222 Delaware St,New Castle,4.5,11,"Brasseries, Restaurants",,[''],1,2
9tQG4U90-x7Ha2_Tdg4Xmw,Boston Market,3900 Concord Pike,Wilmington,3.0,13,"Caterers, Comfort Food, Event Planning & Services, Fast Food, Restaurants, American (Traditional), Sandwiches, American (New), Chicken Shop",1.0,[''],1,9
kLWpuSBJ0MGM7XRNlg0EEQ,Mojo Loco,,Wilmington,4.0,19,"Restaurants, Mexican, Food Trucks, Street Vendors, Food, Tacos",2.0,[],0,6
v6AlogsSBf4sxrVHcSnMHQ,Samson's Country Maid,14 Polly Drummond Shpg Ctr,Newark,4.0,6,"Restaurants, Delis, Sandwiches, Breakfast & Brunch",1.0,[''],1,4
J4zpaa-HozFmRt4hYGlBuw,Arby's,2719 Philadelphia Pike,Claymont,3.5,6,"Fast Food, Sandwiches, Restaurants",1.0,[],0,3
Q6_cM-2YjN10hgfs35Ml6g,Ruby Tuesday Restaurant,"Concord Mall, 4737 Concord Pike ,Ste 810",Wilmington,2.0,6,"Restaurants, American (New)",2.0,[],0,2
lxuRSOi2RCW2yu0HT7GBEQ,Krispy Krunchy Chicken,3000 N Market St,Wilmington,4.0,5,"American (Traditional), Mediterranean, Chicken Shop, Fast Food, Pizza, Restaurants, Halal, Chicken Wings",,[''],1,8
YIaZeWePIaddftxUoxRh5g,Chuck E. Cheese,3601 Silverside Rd,Wilmington,2.0,19,"Event Planning & Services, Restaurants, Arts & Entertainment, Kids Activities, Pizza, Arcades, Indoor Playcentre, Party & Event Planning, Active Life",,[],0,9
UREmwQBCMimpOuFyKPW3xw,Burger King,530 Jfk Memorial Hwy,Newark,2.0,24,"Restaurants, Burgers, Food, Fast Food, Hot Dogs",1.0,[],0,5
B5S_5MCYNWvcz0qn6dnTUw,Checkers,4301 N. Market Street,Wilmington,2.0,23,"Restaurants, Burgers, American (New), Desserts, Food, Fast Food",1.0,[],0,6
P9pwQW2d-M1YgYQH71K-qw,Olympic Subs & Steaks,813 N Market St,Wilmington,4.5,64,"Sandwiches, Steakhouses, Restaurants",1.0,"['classy', 'casual']",2,3
E-3TJ8yFXpUSv1aThsVfZw,King Garden,2511 W 4th St,Wilmington,4.0,10,"Soup, Chicken Shop, Restaurants, Chinese, Seafood",1.0,[''],1,5
nN8plg8HmBSb4c7zdCZALQ,Bull Bay Cuisine,900 N Orange St,Wilmington,2.5,27,"Caribbean, Restaurants, American (Traditional), Nightlife, Bars",2.0,[],0,5
7UFRDoDdwC3_Pt77FzaJfg,Brew Haha!,222 Delaware Ave,Wilmington,4.0,5,"Cafes, Restaurants",1.0,[''],1,2
ZlgwjiDDgsXl_rzR3XYwhw,Dash In,2001 Pennsylvania Ave,Wilmington,2.5,6,"Food, Convenience Stores, Restaurants, Gas Stations, Automotive, Delis, Sandwiches",,[''],1,7
Z53I9xwy0aMRy577GuM1KQ,Kapow Food Truck,1701 Louvering Ave,Wilmington,4.0,10,"Asian Fusion, Restaurants, Ethnic Food, Specialty Food, Food, Food Trucks, Street Vendors",2.0,[''],1,7
ZlOWflwsH8mMtyMlQgYWZw,Nal Restaurant,"1304 Old Lancaster Pike, Ste B",Hockessin,4.0,31,"Latin American, Mexican, Brazilian, Restaurants",,['intimate'],1,4
sSEKLTDGKdvOqevbfoBbiw,Cavanaugh's Restaurant,703 N Market St,Wilmington,4.0,24,"Restaurants, American (Traditional)",2.0,[],0,2
EXEzZQObGgWlQEHqZs3fLg,Seafood Stop,12 E 4th St,Wilmington,3.0,6,"Chinese, Restaurants, Seafood, Diners",,[''],1,4
aAslC0l5mZB8oJNbld0byA,McGlynns Pub,8 Polly Drummond Shopping Ctr,Newark,3.0,48,"American (Traditional), Nightlife, Restaurants, Sports Bars, Bars, Pubs, Beer Bar",2.0,['casual'],1,7
rDy9qZZEq-mbKExVQNTaqQ,Toscana to Go,1402 N Dupont St,Wilmington,3.0,21,"Restaurants, Italian",2.0,"['classy', 'casual']",2,2
AaRpbFg8-dazKyKmoh65tQ,Goodfellas Steaks & Subs,3206 Kirkwood Hwy,Wilmington,3.5,23,"Cheesesteaks, Restaurants, Sandwiches",1.0,[],0,3
_95ZY2UZrasSfuoDD_E1YA,Suki Hana,"132 Christiana Mall, Ste 1477",Newark,3.0,50,"Japanese, Fast Food, Restaurants, Sushi Bars, Chinese",1.0,['casual'],1,5
Pn8fn5d95xGhEd-LADm2zw,Tacos Don Vicente,624 S Maryland Ave,Wilmington,5.0,8,"Mexican, Restaurants",1.0,[''],1,2
f5KbR9Ty05qgJvFbMm7fjA,The House of William and Merry,1336 Old Lancaster Pike,Hockessin,4.5,156,"Restaurants, American (New)",3.0,"['intimate', 'classy']",2,2
QENmoWh-mSKD8cBaK8lYhw,JB McGinnes Pub and Grille,519 E Basin Rd,New Castle,3.0,10,"Music Venues, American (Traditional), Restaurants, American (New), Bars, Pubs, Nightlife, Jazz & Blues, Arts & Entertainment",1.0,[],0,9
N9L1B3TD57wyDl7f3Awlcg,KFC,609 Naamans Rd,Claymont,1.0,31,"Chicken Shop, Chicken Wings, Fast Food, Restaurants",1.0,[''],1,4
e_OEKGsZEndFkqcVyVb3Rw,Lotsa Pasta Restaurant & Lounge,2314 Carpenter Station Rd,Wilmington,2.5,9,"Restaurants, Bars, Italian, Lounges, Nightlife",2.0,[],0,5
2O2K6SXPWv56amqxCECd4w,The Plum Pit,4405 Pennell Rd,Aston,4.5,14,"Restaurants, Comfort Food, Food, Food Trucks, Caterers, Event Planning & Services",1.0,[''],1,6
